date,store_id,item_id,units_sold,is_promo,is_holiday,day_of_week,is_weekend,true_anomaly
2024-03-29,3,7,89.9,0,0,4,0,0
2024-03-30,3,7,111.4,0,0,5,1,0
2024-03-31,3,7,104.2,0,0,6,1,0
2024-04-01,3,7,95.9,0,0,0,0,0
2024-04-02,3,7,87.4,0,0,1,0,0
2024-04-03,3,7,70.7,0,0,2,0,0
2024-04-04,3,7,90.1,0,0,3,0,0
2024-04-05,3,7,8.7,0,0,4,0,1
2024-04-06,3,7,3.8,0,0,5,1,1
2024-04-07,3,7,5.9,0,0,6,1,1
2024-04-08,3,7,10.8,0,0,0,0,1
2024-04-09,3,7,5.2,0,0,1,0,1
2024-04-10,3,7,158.9,1,0,2,0,0
2024-04-11,3,7,69.0,0,0,3,0,0
2024-04-12,3,7,81.5,0,0,4,0,0
2024-04-13,3,7,105.6,0,0,5,1,0
2024-04-14,3,7,104.8,0,0,6,1,0
2024-04-15,3,7,79.5,0,0,0,0,0
2024-04-16,3,7,76.3,0,0,1,0,0
2024-04-17,3,7,73.6,0,0,2,0,0
2024-04-18,3,7,68.6,0,0,3,0,0
2024-04-19,3,7,71.9,0,0,4,0,0
2024-04-20,3,7,87.0,0,0,5,1,0
2024-04-21,3,7,85.2,0,0,6,1,0
2024-04-22,3,7,87.5,0,0,0,0,0
2024-04-23,3,7,63.4,0,0,1,0,0
2024-04-24,3,7,82.1,0,0,2,0,0
2024-04-25,3,7,66.0,0,0,3,0,0
2024-04-26,3,7,67.0,0,0,4,0,0
2024-04-27,3,7,83.2,0,0,5,1,0
2024-04-28,3,7,82.2,0,0,6,1,0
2024-04-29,3,7,78.6,0,0,0,0,0
2024-04-30,3,7,76.1,0,0,1,0,0
2024-05-01,3,7,70.4,0,0,2,0,0
2024-05-02,3,7,88.8,0,0,3,0,0
2024-05-03,3,7,71.0,0,0,4,0,0
2024-05-04,3,7,88.9,0,0,5,1,0
2024-05-05,3,7,82.6,0,0,6,1,0
2024-05-06,3,7,65.0,0,0,0,0,0
2024-05-07,3,7,66.4,0,0,1,0,0
2024-05-08,3,7,74.6,0,0,2,0,0
2024-05-09,3,7,72.5,0,0,3,0,0
2024-05-10,3,7,76.6,0,0,4,0,0
2024-05-11,3,7,79.9,0,0,5,1,0
2024-05-12,3,7,89.5,0,0,6,1,0
2024-05-13,3,7,69.5,0,0,0,0,0
2024-05-14,3,7,69.9,0,0,1,0,0
2024-05-15,3,7,61.8,0,0,2,0,0
2024-05-16,3,7,60.5,0,0,3,0,0
2024-05-17,3,7,69.6,0,0,4,0,0
2024-05-18,3,7,89.0,0,0,5,1,0
2024-05-19,3,7,77.6,0,0,6,1,0
2024-05-20,3,7,69.0,0,0,0,0,0
2024-05-21,3,7,129.9,1,0,1,0,0
2024-05-22,3,7,62.8,0,0,2,0,0
2024-05-23,3,7,56.3,0,0,3,0,0
2024-05-24,3,7,56.8,0,0,4,0,0
2024-05-25,3,7,75.2,0,0,5,1,0
2024-05-26,3,7,76.6,0,0,6,1,0
2024-05-27,3,7,63.3,0,0,0,0,0
2024-05-28,3,7,63.2,0,0,1,0,0
2024-05-29,3,7,110.7,1,0,2,0,0
2024-05-30,3,7,66.6,0,0,3,0,0
2024-05-31,3,7,58.3,0,0,4,0,0
2024-06-01,3,7,86.7,0,0,5,1,0
2024-06-02,3,7,84.1,0,0,6,1,0
2024-06-03,3,7,66.7,0,0,0,0,0
2024-06-04,3,7,58.0,0,0,1,0,0
2024-06-05,3,7,60.8,0,0,2,0,0
2024-06-06,3,7,65.2,0,0,3,0,0
2024-06-07,3,7,60.0,0,0,4,0,0
2024-06-08,3,7,71.3,0,0,5,1,0
2024-06-09,3,7,70.9,0,0,6,1,0
2024-06-10,3,7,56.8,0,0,0,0,0
2024-06-11,3,7,54.1,0,0,1,0,0
2024-06-12,3,7,75.7,0,0,2,0,0
2024-06-13,3,7,49.6,0,0,3,0,0
2024-06-14,3,7,54.7,0,0,4,0,0
2024-06-15,3,7,78.7,0,0,5,1,0
2024-06-16,3,7,70.0,0,0,6,1,0
2024-06-17,3,7,57.6,0,0,0,0,0
2024-06-18,3,7,61.5,0,0,1,0,0
2024-06-19,3,7,64.8,0,0,2,0,0
2024-06-20,3,7,57.7,0,0,3,0,0
2024-06-21,3,7,64.0,0,0,4,0,0
2024-06-22,3,7,62.5,0,0,5,1,0
2024-06-23,3,7,69.7,0,0,6,1,0
2024-06-24,3,7,61.4,0,0,0,0,0
2024-06-25,3,7,69.2,0,0,1,0,0
2024-06-26,3,7,53.6,0,0,2,0,0
2024-06-27,3,7,52.7,0,0,3,0,0
2024-06-28,3,7,60.4,0,0,4,0,0
2024-06-29,3,7,73.6,0,0,5,1,0
2024-06-30,3,7,68.5,0,0,6,1,0
2024-07-01,3,7,52.2,0,0,0,0,0
2024-07-02,3,7,55.8,0,0,1,0,0
2024-07-03,3,7,61.2,0,0,2,0,0
2024-07-04,3,7,90.8,0,1,3,0,0
2024-07-05,3,7,64.6,0,0,4,0,0
2024-07-06,3,7,72.3,0,0,5,1,0
2024-07-07,3,7,77.1,0,0,6,1,0
2024-07-08,3,7,60.0,0,0,0,0,0
2024-07-09,3,7,56.5,0,0,1,0,0
2024-07-10,3,7,63.0,0,0,2,0,0
2024-07-11,3,7,52.3,0,0,3,0,0
2024-07-12,3,7,55.9,0,0,4,0,0
2024-07-13,3,7,70.8,0,0,5,1,0
2024-07-14,3,7,76.1,0,0,6,1,0
2024-07-15,3,7,62.3,0,0,0,0,0
2024-07-16,3,7,54.8,0,0,1,0,0
2024-07-17,3,7,54.1,0,0,2,0,0
2024-07-18,3,7,59.7,0,0,3,0,0
2024-07-19,3,7,51.2,0,0,4,0,0
2024-07-20,3,7,81.1,0,0,5,1,0
2024-07-21,3,7,73.0,0,0,6,1,0
2024-07-22,3,7,53.5,0,0,0,0,0
2024-07-23,3,7,53.5,0,0,1,0,0
2024-07-24,3,7,61.7,0,0,2,0,0
2024-07-25,3,7,61.7,0,0,3,0,0
2024-07-26,3,7,56.2,0,0,4,0,0
2024-07-27,3,7,74.9,0,0,5,1,0
2024-07-28,3,7,68.2,0,0,6,1,0
2024-07-29,3,7,59.5,0,0,0,0,0
2024-07-30,3,7,69.1,0,0,1,0,0
2024-07-31,3,7,72.9,0,0,2,0,0
2024-08-01,3,7,60.3,0,0,3,0,0
2024-08-02,3,7,64.1,0,0,4,0,0
2024-08-03,3,7,80.1,0,0,5,1,0
2024-08-04,3,7,65.7,0,0,6,1,0
2024-08-05,3,7,55.9,0,0,0,0,0
2024-08-06,3,7,49.6,0,0,1,0,0
2024-08-07,3,7,65.3,0,0,2,0,0
2024-08-08,3,7,74.0,0,0,3,0,0
2024-08-09,3,7,69.3,0,0,4,0,0
2024-08-10,3,7,79.8,0,0,5,1,0
2024-08-11,3,7,79.1,0,0,6,1,0
2024-08-12,3,7,62.1,0,0,0,0,0
2024-08-13,3,7,70.5,0,0,1,0,0
2024-08-14,3,7,65.9,0,0,2,0,0
2024-08-15,3,7,65.3,0,0,3,0,0
2024-08-16,3,7,58.8,0,0,4,0,0
2024-08-17,3,7,86.3,0,0,5,1,0
2024-08-18,3,7,81.2,0,0,6,1,0
2024-08-19,3,7,68.5,0,0,0,0,0
2024-08-20,3,7,72.4,0,0,1,0,0
2024-08-21,3,7,102.7,1,0,2,0,0
2024-08-22,3,7,65.4,0,0,3,0,0
2024-08-23,3,7,64.8,0,0,4,0,0
2024-08-24,3,7,80.7,0,0,5,1,0
2024-08-25,3,7,76.7,0,0,6,1,0
2024-08-26,3,7,64.0,0,0,0,0,0
2024-08-27,3,7,62.1,0,0,1,0,0
2024-08-28,3,7,74.3,0,0,2,0,0
2024-08-29,3,7,71.9,0,0,3,0,0
2024-08-30,3,7,71.9,0,0,4,0,0
2024-08-31,3,7,72.7,0,0,5,1,0
2024-09-01,3,7,103.7,0,0,6,1,0
2024-09-02,3,7,68.5,0,0,0,0,0
2024-09-03,3,7,82.6,0,0,1,0,0
2024-09-04,3,7,76.6,0,0,2,0,0
2024-09-05,3,7,70.7,0,0,3,0,0
2024-09-06,3,7,85.9,0,0,4,0,0
2024-09-07,3,7,95.9,0,0,5,1,0
2024-09-08,3,7,89.9,0,0,6,1,0
2024-09-09,3,7,71.2,0,0,0,0,0
2024-09-10,3,7,81.1,0,0,1,0,0
2024-09-11,3,7,71.0,0,0,2,0,0
2024-09-12,3,7,72.5,0,0,3,0,0
2024-09-13,3,7,128.6,1,0,4,0,0
2024-09-14,3,7,88.4,0,0,5,1,0
2024-09-15,3,7,89.4,0,0,6,1,0
2024-09-16,3,7,3.1,0,0,0,0,1
2024-09-17,3,7,15.2,1,0,1,0,1
2024-09-18,3,7,2.9,0,0,2,0,1
2024-09-19,3,7,90.5,0,0,3,0,0
2024-09-20,3,7,80.5,0,0,4,0,0
2024-09-21,3,7,105.2,0,0,5,1,0
2024-09-22,3,7,100.9,0,0,6,1,0
2024-09-23,3,7,73.4,0,0,0,0,0
2024-09-24,3,7,145.6,1,0,1,0,0
2024-09-25,3,7,72.9,0,0,2,0,0
2024-09-26,3,7,89.7,0,0,3,0,0
2024-09-27,3,7,76.0,0,0,4,0,0
2024-09-28,3,7,97.2,0,0,5,1,0
2024-09-29,3,7,110.5,0,0,6,1,0
2024-09-30,3,7,77.7,0,0,0,0,0
2024-10-01,3,7,81.7,0,0,1,0,0
2024-10-02,3,7,64.0,0,0,2,0,0
2024-10-03,3,7,81.8,0,0,3,0,0
2024-10-04,3,7,89.1,0,0,4,0,0
2024-10-05,3,7,100.4,0,0,5,1,0
2024-10-06,3,7,112.3,0,0,6,1,0
2024-10-07,3,7,85.8,0,0,0,0,0
2024-10-08,3,7,94.8,0,0,1,0,0
2024-10-09,3,7,81.2,0,0,2,0,0
2024-10-10,3,7,85.4,0,0,3,0,0
2024-10-11,3,7,76.2,0,0,4,0,0
2024-10-12,3,7,109.3,0,0,5,1,0
2024-10-13,3,7,106.6,0,0,6,1,0
2024-10-14,3,7,96.7,0,0,0,0,0
2024-10-15,3,7,84.5,0,0,1,0,0
2024-10-16,3,7,86.6,0,0,2,0,0
2024-10-17,3,7,84.9,0,0,3,0,0
2024-10-18,3,7,91.1,0,0,4,0,0
2024-10-19,3,7,134.4,0,0,5,1,0
2024-10-20,3,7,78.8,0,0,6,1,0
2024-10-21,3,7,91.7,0,0,0,0,0
2024-10-22,3,7,102.3,0,0,1,0,0
2024-10-23,3,7,88.7,0,0,2,0,0
2024-10-24,3,7,97.8,0,0,3,0,0
2024-10-25,3,7,103.7,0,0,4,0,0
2024-10-26,3,7,114.9,0,0,5,1,0
2024-10-27,3,7,111.4,0,0,6,1,0
2024-10-28,3,7,103.1,0,0,0,0,0
2024-10-29,3,7,99.7,0,0,1,0,0
2024-10-30,3,7,95.4,0,0,2,0,0
2024-10-31,3,7,101.6,0,0,3,0,0
2024-11-01,3,7,105.0,0,0,4,0,0
2024-11-02,3,7,217.5,1,0,5,1,0
2024-11-03,3,7,125.2,0,0,6,1,0
2024-11-04,3,7,102.5,0,0,0,0,0
2024-11-05,3,7,94.2,0,0,1,0,0
2024-11-06,3,7,109.2,0,0,2,0,0
2024-11-07,3,7,89.9,0,0,3,0,0
2024-11-08,3,7,98.3,0,0,4,0,0
2024-11-09,3,7,133.3,0,0,5,1,0
2024-11-10,3,7,113.4,0,0,6,1,0
2024-11-11,3,7,108.4,0,0,0,0,0
2024-11-12,3,7,102.6,0,0,1,0,0
2024-11-13,3,7,113.3,0,0,2,0,0
2024-11-14,3,7,107.2,0,0,3,0,0
2024-11-15,3,7,100.5,0,0,4,0,0
2024-11-16,3,7,130.5,0,0,5,1,0
2024-11-17,3,7,131.3,0,0,6,1,0
2024-11-18,3,7,121.6,0,0,0,0,0
2024-11-19,3,7,104.1,0,0,1,0,0
2024-11-20,3,7,102.3,0,0,2,0,0
2024-11-21,3,7,102.1,0,0,3,0,0
2024-11-22,3,7,106.0,0,0,4,0,0
2024-11-23,3,7,117.4,0,0,5,1,0
2024-11-24,3,7,126.5,0,0,6,1,0
2024-11-25,3,7,95.6,0,0,0,0,0
2024-11-26,3,7,97.1,0,0,1,0,0
2024-11-27,3,7,113.3,0,0,2,0,0
2024-11-28,3,7,169.9,0,1,3,0,0
2024-11-29,3,7,99.1,0,0,4,0,0
2024-11-30,3,7,131.3,0,0,5,1,0
2024-12-01,3,7,234.8,1,0,6,1,0
2024-12-02,3,7,107.5,0,0,0,0,0
2024-12-03,3,7,92.7,0,0,1,0,0
2024-12-04,3,7,96.9,0,0,2,0,0
2024-12-05,3,7,93.8,0,0,3,0,0
2024-12-06,3,7,99.2,0,0,4,0,0
2024-12-07,3,7,227.5,1,0,5,1,0
2024-12-08,3,7,122.9,0,0,6,1,0
2024-12-09,3,7,115.9,0,0,0,0,0
2024-12-10,3,7,126.6,0,0,1,0,0
2024-12-11,3,7,116.9,0,0,2,0,0
2024-12-12,3,7,103.6,0,0,3,0,0
2024-12-13,3,7,111.3,0,0,4,0,0
2024-12-14,3,7,136.0,0,0,5,1,0
2024-12-15,3,7,129.5,0,0,6,1,0
2024-12-16,3,7,122.7,0,0,0,0,0
2024-12-17,3,7,129.6,0,0,1,0,0
2024-12-18,3,7,95.5,0,0,2,0,0
2024-12-19,3,7,124.3,0,0,3,0,0
2024-12-20,3,7,104.4,0,0,4,0,0
2024-12-21,3,7,134.7,0,0,5,1,0
2024-12-22,3,7,141.6,0,0,6,1,0
2024-12-23,3,7,125.9,0,0,0,0,0
2024-12-24,3,7,113.5,0,0,1,0,0
2024-12-25,3,7,183.8,0,1,2,0,0
2024-12-26,3,7,119.3,0,0,3,0,0
2024-12-27,3,7,121.0,0,0,4,0,0
2024-12-28,3,7,145.1,0,0,5,1,0
2024-12-29,3,7,151.4,0,0,6,1,0
2024-12-30,3,7,105.2,0,0,0,0,0
2024-12-31,3,7,93.9,0,0,1,0,0
2022-01-01,3,8,168.2,0,1,5,1,0
2022-01-02,3,8,123.9,0,0,6,1,0
2022-01-03,3,8,76.8,0,0,0,0,0
2022-01-04,3,8,97.9,0,0,1,0,0
2022-01-05,3,8,82.2,0,0,2,0,0
2022-01-06,3,8,168.1,0,0,3,0,0
2022-01-07,3,8,104.6,0,0,4,0,0
2022-01-08,3,8,143.8,0,0,5,1,0
2022-01-09,3,8,115.3,0,0,6,1,0
2022-01-10,3,8,101.6,0,0,0,0,0
2022-01-11,3,8,108.9,0,0,1,0,0
2022-01-12,3,8,80.3,0,0,2,0,0
2022-01-13,3,8,86.1,0,0,3,0,0
2022-01-14,3,8,109.8,0,0,4,0,0
2022-01-15,3,8,115.7,0,0,5,1,0
2022-01-16,3,8,106.1,0,0,6,1,0
2022-01-17,3,8,86.5,0,0,0,0,0
2022-01-18,3,8,77.9,0,0,1,0,0
2022-01-19,3,8,67.3,0,0,2,0,0
2022-01-20,3,8,71.0,0,0,3,0,0
2022-01-21,3,8,172.8,1,0,4,0,0
2022-01-22,3,8,131.1,0,0,5,1,0
2022-01-23,3,8,164.1,0,0,6,1,0
2022-01-24,3,8,94.5,0,0,0,0,0
2022-01-25,3,8,76.7,0,0,1,0,0
2022-01-26,3,8,94.5,0,0,2,0,0
2022-01-27,3,8,104.8,0,0,3,0,0
2022-01-28,3,8,109.3,0,0,4,0,0
2022-01-29,3,8,134.8,0,0,5,1,0
2022-01-30,3,8,128.2,0,0,6,1,0
2022-01-31,3,8,95.6,0,0,0,0,0
2022-02-01,3,8,104.6,0,0,1,0,0
2022-02-02,3,8,77.2,0,0,2,0,0
2022-02-03,3,8,65.4,0,0,3,0,0
2022-02-04,3,8,123.2,0,0,4,0,0
2022-02-05,3,8,116.0,0,0,5,1,0
2022-02-06,3,8,126.0,0,0,6,1,0
2022-02-07,3,8,53.8,0,0,0,0,0
2022-02-08,3,8,206.2,1,0,1,0,0
2022-02-09,3,8,108.9,0,0,2,0,0
2022-02-10,3,8,70.7,0,0,3,0,0
2022-02-11,3,8,158.3,1,0,4,0,0
2022-02-12,3,8,119.8,0,0,5,1,0
2022-02-13,3,8,93.0,0,0,6,1,0
2022-02-14,3,8,98.5,0,0,0,0,0
2022-02-15,3,8,105.9,0,0,1,0,0
2022-02-16,3,8,95.7,0,0,2,0,0
2022-02-17,3,8,69.5,0,0,3,0,0
2022-02-18,3,8,137.9,1,0,4,0,0
2022-02-19,3,8,111.1,0,0,5,1,0
2022-02-20,3,8,108.6,0,0,6,1,0
2022-02-21,3,8,86.9,0,0,0,0,0
2022-02-22,3,8,86.2,0,0,1,0,0
2022-02-23,3,8,65.2,0,0,2,0,0
2022-02-24,3,8,100.1,0,0,3,0,0
2022-02-25,3,8,97.4,0,0,4,0,0
2022-02-26,3,8,119.6,0,0,5,1,0
2022-02-27,3,8,117.7,0,0,6,1,0
2022-02-28,3,8,84.4,0,0,0,0,0
2022-03-01,3,8,79.8,0,0,1,0,0
2022-03-02,3,8,74.1,0,0,2,0,0
2022-03-03,3,8,107.6,0,0,3,0,0
2022-03-04,3,8,86.7,0,0,4,0,0
2022-03-05,3,8,81.2,0,0,5,1,0
2022-03-06,3,8,107.5,0,0,6,1,0
2022-03-07,3,8,59.0,0,0,0,0,0
2022-03-08,3,8,89.0,0,0,1,0,0
2022-03-09,3,8,87.3,0,0,2,0,0
2022-03-10,3,8,78.2,0,0,3,0,0
2022-03-11,3,8,72.8,0,0,4,0,0
2022-03-12,3,8,114.5,0,0,5,1,0
2022-03-13,3,8,103.9,0,0,6,1,0
2022-03-14,3,8,59.3,0,0,0,0,0
2022-03-15,3,8,98.6,0,0,1,0,0
2022-03-16,3,8,71.4,0,0,2,0,0
2022-03-17,3,8,66.3,0,0,3,0,0
2022-03-18,3,8,99.3,0,0,4,0,0
2022-03-19,3,8,119.0,0,0,5,1,0
2022-03-20,3,8,95.7,0,0,6,1,0
2022-03-21,3,8,66.0,0,0,0,0,0
2022-03-22,3,8,69.9,0,0,1,0,0
2022-03-23,3,8,75.4,0,0,2,0,0
2022-03-24,3,8,95.1,0,0,3,0,0
2022-03-25,3,8,95.6,0,0,4,0,0
2022-03-26,3,8,102.0,0,0,5,1,0
2022-03-27,3,8,108.8,0,0,6,1,0
2022-03-28,3,8,76.4,0,0,0,0,0
2022-03-29,3,8,68.2,0,0,1,0,0
2022-03-30,3,8,60.5,0,0,2,0,0
2022-03-31,3,8,81.6,0,0,3,0,0
2022-04-01,3,8,88.0,0,0,4,0,0
2022-04-02,3,8,88.9,0,0,5,1,0
2022-04-03,3,8,113.1,0,0,6,1,0
2022-04-04,3,8,71.9,0,0,0,0,0
2022-04-05,3,8,76.9,0,0,1,0,0
2022-04-06,3,8,73.1,0,0,2,0,0
2022-04-07,3,8,89.3,0,0,3,0,0
2022-04-08,3,8,80.4,0,0,4,0,0
2022-04-09,3,8,92.3,0,0,5,1,0
2022-04-10,3,8,93.8,0,0,6,1,0
2022-04-11,3,8,60.6,0,0,0,0,0
2022-04-12,3,8,48.7,0,0,1,0,0
2022-04-13,3,8,67.2,0,0,2,0,0
2022-04-14,3,8,70.6,0,0,3,0,0
2022-04-15,3,8,140.6,1,0,4,0,0
2022-04-16,3,8,87.7,0,0,5,1,0
2022-04-17,3,8,83.2,0,0,6,1,0
2022-04-18,3,8,39.6,0,0,0,0,0
2022-04-19,3,8,76.5,0,0,1,0,0
2022-04-20,3,8,72.8,0,0,2,0,0
2022-04-21,3,8,78.8,0,0,3,0,0
2022-04-22,3,8,70.1,0,0,4,0,0
2022-04-23,3,8,101.8,0,0,5,1,0
2022-04-24,3,8,79.2,0,0,6,1,0
2022-04-25,3,8,68.3,0,0,0,0,0
2022-04-26,3,8,70.9,0,0,1,0,0
2022-04-27,3,8,74.8,0,0,2,0,0
2022-04-28,3,8,71.9,0,0,3,0,0
2022-04-29,3,8,72.2,0,0,4,0,0
2022-04-30,3,8,87.2,0,0,5,1,0
2022-05-01,3,8,80.9,0,0,6,1,0
2022-05-02,3,8,75.4,0,0,0,0,0
2022-05-03,3,8,49.4,0,0,1,0,0
2022-05-04,3,8,59.5,0,0,2,0,0
2022-05-05,3,8,81.0,0,0,3,0,0
2022-05-06,3,8,58.4,0,0,4,0,0
2022-05-07,3,8,143.9,1,0,5,1,0
2022-05-08,3,8,97.3,0,0,6,1,0
2022-05-09,3,8,62.9,0,0,0,0,0
2022-05-10,3,8,55.8,0,0,1,0,0
2022-05-11,3,8,74.9,0,0,2,0,0
2022-05-12,3,8,60.4,0,0,3,0,0
2022-05-13,3,8,60.8,0,0,4,0,0
2022-05-14,3,8,54.9,0,0,5,1,0
2022-05-15,3,8,76.4,0,0,6,1,0
2022-05-16,3,8,68.4,0,0,0,0,0
2022-05-17,3,8,57.7,0,0,1,0,0
2022-05-18,3,8,49.6,0,0,2,0,0
2022-05-19,3,8,56.7,0,0,3,0,0
2022-05-20,3,8,55.2,0,0,4,0,0
2022-05-21,3,8,72.9,0,0,5,1,0
2022-05-22,3,8,69.6,0,0,6,1,0
2022-05-23,3,8,75.2,0,0,0,0,0
2022-05-24,3,8,62.6,0,0,1,0,0
2022-05-25,3,8,44.0,0,0,2,0,0
2022-05-26,3,8,60.0,0,0,3,0,0
2022-05-27,3,8,58.8,0,0,4,0,0
2022-05-28,3,8,86.9,0,0,5,1,0
2022-05-29,3,8,71.6,0,0,6,1,0
2022-05-30,3,8,56.8,0,0,0,0,0
2022-05-31,3,8,74.6,0,0,1,0,0
2022-06-01,3,8,48.7,0,0,2,0,0
2022-06-02,3,8,64.8,0,0,3,0,0
2022-06-03,3,8,58.2,0,0,4,0,0
2022-06-04,3,8,66.4,0,0,5,1,0
2022-06-05,3,8,64.6,0,0,6,1,0
2022-06-06,3,8,68.8,0,0,0,0,0
2022-06-07,3,8,60.9,0,0,1,0,0
2022-06-08,3,8,61.9,0,0,2,0,0
2022-06-09,3,8,64.2,0,0,3,0,0
2022-06-10,3,8,59.3,0,0,4,0,0
2022-06-11,3,8,59.1,0,0,5,1,0
2022-06-12,3,8,53.5,0,0,6,1,0
2022-06-13,3,8,69.0,0,0,0,0,0
2022-06-14,3,8,57.6,0,0,1,0,0
2022-06-15,3,8,56.4,0,0,2,0,0
2022-06-16,3,8,70.8,0,0,3,0,0
2022-06-17,3,8,46.6,0,0,4,0,0
2022-06-18,3,8,77.2,1,0,5,1,0
2022-06-19,3,8,50.3,0,0,6,1,0
2022-06-20,3,8,50.8,0,0,0,0,0
2022-06-21,3,8,56.1,0,0,1,0,0
2022-06-22,3,8,66.6,0,0,2,0,0
2022-06-23,3,8,62.0,0,0,3,0,0
2022-06-24,3,8,33.7,0,0,4,0,0
2022-06-25,3,8,97.5,0,0,5,1,0
2022-06-26,3,8,64.3,0,0,6,1,0
2022-06-27,3,8,64.9,0,0,0,0,0
2022-06-28,3,8,59.2,0,0,1,0,0
2022-06-29,3,8,54.7,0,0,2,0,0
2022-06-30,3,8,52.7,0,0,3,0,0
2022-07-01,3,8,45.5,0,0,4,0,0
2022-07-02,3,8,55.0,0,0,5,1,0
2022-07-03,3,8,66.6,0,0,6,1,0
2022-07-04,3,8,69.1,0,1,0,0,0
2022-07-05,3,8,68.2,0,0,1,0,0
2022-07-06,3,8,55.4,0,0,2,0,0
2022-07-07,3,8,71.9,0,0,3,0,0
2022-07-08,3,8,51.1,0,0,4,0,0
2022-07-09,3,8,62.3,0,0,5,1,0
2022-07-10,3,8,74.6,0,0,6,1,0
2022-07-11,3,8,52.7,0,0,0,0,0
2022-07-12,3,8,62.9,0,0,1,0,0
2022-07-13,3,8,66.9,0,0,2,0,0
2022-07-14,3,8,64.1,0,0,3,0,0
2022-07-15,3,8,66.4,0,0,4,0,0
2022-07-16,3,8,77.5,0,0,5,1,0
2022-07-17,3,8,63.4,0,0,6,1,0
2022-07-18,3,8,64.9,0,0,0,0,0
2022-07-19,3,8,61.3,0,0,1,0,0
2022-07-20,3,8,50.4,0,0,2,0,0
2022-07-21,3,8,51.6,0,0,3,0,0
2022-07-22,3,8,55.1,0,0,4,0,0
2022-07-23,3,8,81.7,0,0,5,1,0
2022-07-24,3,8,71.4,0,0,6,1,0
2022-07-25,3,8,56.2,0,0,0,0,0
2022-07-26,3,8,55.1,0,0,1,0,0
2022-07-27,3,8,53.6,0,0,2,0,0
2022-07-28,3,8,46.8,0,0,3,0,0
2022-07-29,3,8,63.7,0,0,4,0,0
2022-07-30,3,8,60.4,0,0,5,1,0
2022-07-31,3,8,72.3,0,0,6,1,0
2022-08-01,3,8,53.9,0,0,0,0,0
2022-08-02,3,8,64.3,0,0,1,0,0
2022-08-03,3,8,54.9,0,0,2,0,0
2022-08-04,3,8,49.3,0,0,3,0,0
2022-08-05,3,8,67.0,0,0,4,0,0
2022-08-06,3,8,64.1,0,0,5,1,0
2022-08-07,3,8,75.2,0,0,6,1,0
2022-08-08,3,8,70.3,0,0,0,0,0
2022-08-09,3,8,52.7,0,0,1,0,0
2022-08-10,3,8,58.6,0,0,2,0,0
2022-08-11,3,8,55.9,0,0,3,0,0
2022-08-12,3,8,110.2,1,0,4,0,0
2022-08-13,3,8,74.6,0,0,5,1,0
2022-08-14,3,8,86.2,0,0,6,1,0
2022-08-15,3,8,55.1,0,0,0,0,0
2022-08-16,3,8,72.8,0,0,1,0,0
2022-08-17,3,8,76.2,0,0,2,0,0
2022-08-18,3,8,64.1,0,0,3,0,0
2022-08-19,3,8,54.6,0,0,4,0,0
2022-08-20,3,8,77.4,0,0,5,1,0
2022-08-21,3,8,76.8,0,0,6,1,0
2022-08-22,3,8,79.7,0,0,0,0,0
2022-08-23,3,8,62.3,0,0,1,0,0
2022-08-24,3,8,138.3,1,0,2,0,0
2022-08-25,3,8,65.0,0,0,3,0,0
2022-08-26,3,8,64.7,0,0,4,0,0
2022-08-27,3,8,76.4,0,0,5,1,0
2022-08-28,3,8,77.9,0,0,6,1,0
2022-08-29,3,8,74.0,0,0,0,0,0
2022-08-30,3,8,58.4,0,0,1,0,0
2022-08-31,3,8,75.5,0,0,2,0,0
2022-09-01,3,8,80.7,0,0,3,0,0
2022-09-02,3,8,60.7,0,0,4,0,0
2022-09-03,3,8,99.1,0,0,5,1,0
2022-09-04,3,8,97.6,0,0,6,1,0
2022-09-05,3,8,76.7,0,0,0,0,0
2022-09-06,3,8,61.6,0,0,1,0,0
2022-09-07,3,8,67.3,0,0,2,0,0
2022-09-08,3,8,121.9,1,0,3,0,0
2022-09-09,3,8,91.2,0,0,4,0,0
2022-09-10,3,8,87.0,0,0,5,1,0
2022-09-11,3,8,85.3,0,0,6,1,0
2022-09-12,3,8,58.3,0,0,0,0,0
2022-09-13,3,8,60.6,0,0,1,0,0
2022-09-14,3,8,64.0,0,0,2,0,0
2022-09-15,3,8,75.7,0,0,3,0,0
2022-09-16,3,8,56.7,0,0,4,0,0
2022-09-17,3,8,81.6,0,0,5,1,0
2022-09-18,3,8,65.7,0,0,6,1,0
2022-09-19,3,8,88.9,0,0,0,0,0
2022-09-20,3,8,75.0,0,0,1,0,0
2022-09-21,3,8,77.7,0,0,2,0,0
2022-09-22,3,8,62.4,0,0,3,0,0
2022-09-23,3,8,88.3,0,0,4,0,0
2022-09-24,3,8,115.8,0,0,5,1,0
2022-09-25,3,8,95.9,0,0,6,1,0
2022-09-26,3,8,127.6,1,0,0,0,0
2022-09-27,3,8,83.2,0,0,1,0,0
2022-09-28,3,8,85.8,0,0,2,0,0
2022-09-29,3,8,87.9,0,0,3,0,0
2022-09-30,3,8,86.0,0,0,4,0,0
2022-10-01,3,8,112.5,0,0,5,1,0
2022-10-02,3,8,88.4,0,0,6,1,0
2022-10-03,3,8,90.4,0,0,0,0,0
2022-10-04,3,8,74.4,0,0,1,0,0
2022-10-05,3,8,49.9,0,0,2,0,0
2022-10-06,3,8,75.1,0,0,3,0,0
2022-10-07,3,8,134.0,1,0,4,0,0
